customer_id,customer_name,city_name,state_name,transaction_lines,revenue,profit,margin_pct,recency_days,cluster,segment
557,Susan Valdez,New York City,New York,1,3877.0,481.0,12.41,1135,2,Thin-Margin Buyers
558,Stephanie Manning,Orlando,Florida,3,21116.0,8840.0,41.86,535,0,High-Value Accounts
559,Logan Galloway,New York City,New York,3,21116.0,8840.0,41.86,44,0,High-Value Accounts
560,Christopher Stone,Cincinnati,Ohio,1,9002.0,4197.0,46.62,59,1,High-Margin Buyers
561,Megan Pitts,Columbus,Ohio,1,9002.0,4197.0,46.62,1448,1,High-Margin Buyers
562,Richard Gardner,Columbus,Ohio,1,7105.0,2782.0,39.16,1176,1,High-Margin Buyers
563,Samuel Moore,Columbus,Ohio,2,11621.0,2111.0,18.17,771,0,High-Value Accounts
564,Robert Stokes,Orlando,Florida,2,11621.0,2111.0,18.17,687,0,High-Value Accounts
565,Danielle Ramirez,San Francisco,California,2,11621.0,2111.0,18.17,113,0,High-Value Accounts
566,Taylor White,Springfield,Illinois,2,17810.0,2015.0,11.31,256,0,High-Value Accounts
567,Jordan Krause,Cleveland,Ohio,1,1592.0,480.0,30.15,1152,1,High-Margin Buyers
568,Kimberly King,Columbus,Ohio,2,13363.0,1521.0,11.38,158,0,High-Value Accounts
569,Sharon Russell,San Diego,California,1,2472.0,211.0,8.54,1728,2,Thin-Margin Buyers
570,Kevin Cooper,Tampa,Florida,1,9132.0,3096.0,33.9,457,1,High-Margin Buyers
571,Darrell Ramos,Rochester,New York,1,8305.0,1577.0,18.99,1550,2,Thin-Margin Buyers
572,Dr. Terry Alvarado,Tampa,Florida,1,1010.0,58.0,5.74,0,2,Thin-Margin Buyers
573,Kathy Wilson,Dallas,Texas,2,10444.0,3464.0,33.17,206,1,High-Margin Buyers
574,Brandon Le,San Diego,California,1,8861.0,3381.0,38.16,1388,1,High-Margin Buyers
575,Mary Wright,Cincinnati,Ohio,1,8158.0,2052.0,25.15,1636,2,Thin-Margin Buyers
576,Douglas Reynolds,Los Angeles,California,1,3411.0,1704.0,49.96,63,1,High-Margin Buyers
577,Leroy Harris,Houston,Texas,2,10562.0,1211.0,11.47,1242,2,Thin-Margin Buyers
578,Ricardo Dixon,Springfield,Illinois,1,5354.0,743.0,13.88,1243,2,Thin-Margin Buyers
579,Debra Smith,Austin,Texas,1,8780.0,3430.0,39.07,251,1,High-Margin Buyers
580,Jasmine James,Austin,Texas,1,8780.0,3430.0,39.07,599,1,High-Margin Buyers
581,Felicia Morton,Columbus,Ohio,1,6783.0,3306.0,48.74,1794,1,High-Margin Buyers
582,Sylvia Jenkins,New York City,New York,1,1778.0,285.0,16.03,1715,2,Thin-Margin Buyers
583,Elizabeth White,Rochester,New York,2,17356.0,2914.0,16.79,1034,0,High-Value Accounts
584,Steven Steele,Springfield,Illinois,1,1638.0,661.0,40.35,476,1,High-Margin Buyers
585,Amanda Ramirez,Dallas,Texas,1,1786.0,224.0,12.54,1306,2,Thin-Margin Buyers
586,Kyle Jackson,Buffalo,New York,1,4751.0,781.0,16.44,622,2,Thin-Margin Buyers
587,Sharon Wilkins,Chicago,Illinois,1,8979.0,4477.0,49.86,1664,1,High-Margin Buyers
588,Austin Hammond,Miami,Florida,1,2727.0,663.0,24.31,859,2,Thin-Margin Buyers
589,Jessica Barajas,Peoria,Illinois,2,3729.0,485.0,13.01,353,2,Thin-Margin Buyers
590,Jamie Jimenez,Buffalo,New York,2,3729.0,485.0,13.01,195,2,Thin-Margin Buyers
591,James Carter,Columbus,Ohio,2,3729.0,485.0,13.01,1117,2,Thin-Margin Buyers
592,John Williams,Miami,Florida,3,20482.0,6386.0,31.18,1128,0,High-Value Accounts
593,Alicia Oneill,Springfield,Illinois,2,16631.0,3875.0,23.3,1388,0,High-Value Accounts
594,Rebecca Huff,Springfield,Illinois,2,16631.0,3875.0,23.3,619,0,High-Value Accounts
595,Diana Scott,San Diego,California,2,16631.0,3875.0,23.3,1600,0,High-Value Accounts
596,Brian Young,Austin,Texas,1,3661.0,436.0,11.91,779,2,Thin-Margin Buyers
597,Susan Wright,Los Angeles,California,1,2451.0,342.0,13.95,1286,2,Thin-Margin Buyers
598,Kayla Banks,Cincinnati,Ohio,1,2451.0,342.0,13.95,1219,2,Thin-Margin Buyers
599,Zachary Pierce,Houston,Texas,1,2451.0,342.0,13.95,228,2,Thin-Margin Buyers
600,Nicolas Owen,San Francisco,California,1,7067.0,1943.0,27.49,1096,1,High-Margin Buyers
601,Martha Carney,New York City,New York,2,10001.0,1749.0,17.49,365,2,Thin-Margin Buyers
602,Francisco Hicks,Springfield,Illinois,2,10001.0,1749.0,17.49,1586,2,Thin-Margin Buyers
603,Matthew Parker,Springfield,Illinois,1,962.0,298.0,30.98,966,1,High-Margin Buyers
604,Paul Bryant,Buffalo,New York,2,5042.0,1134.0,22.49,183,2,Thin-Margin Buyers
605,Bruce Dennis,Austin,Texas,1,2078.0,612.0,29.45,1145,1,High-Margin Buyers
606,Joseph Bates,New York City,New York,1,2737.0,1253.0,45.78,1426,1,High-Margin Buyers
607,Kelly Pacheco,Houston,Texas,1,8194.0,2881.0,35.16,1336,1,High-Margin Buyers
608,Jeffrey Weber,Buffalo,New York,3,16880.0,4812.0,28.51,995,0,High-Value Accounts
609,Andrew Krueger,Rochester,New York,3,16880.0,4812.0,28.51,280,0,High-Value Accounts
610,Kathleen Cox,New York City,New York,1,3228.0,476.0,14.75,898,2,Thin-Margin Buyers
611,Jamie Bradley,San Diego,California,1,3918.0,749.0,19.12,675,2,Thin-Margin Buyers
612,Robert Martinez,Houston,Texas,1,3918.0,749.0,19.12,1778,2,Thin-Margin Buyers
613,Christopher Rogers,Chicago,Illinois,1,9921.0,1451.0,14.63,1433,2,Thin-Margin Buyers
614,Roberto Parrish,Springfield,Illinois,1,9694.0,4361.0,44.99,497,1,High-Margin Buyers
615,Amber Kennedy,Tampa,Florida,1,5028.0,1553.0,30.89,1776,1,High-Margin Buyers
616,Maria Davis,Buffalo,New York,1,594.0,67.0,11.28,552,2,Thin-Margin Buyers
617,Terry Gilbert,Miami,Florida,1,594.0,67.0,11.28,435,2,Thin-Margin Buyers
618,Devon Schmitt,Austin,Texas,1,594.0,67.0,11.28,311,2,Thin-Margin Buyers
619,Robert Mosley,Cincinnati,Ohio,1,5954.0,2618.0,43.97,350,1,High-Margin Buyers
620,Paul Scott,San Francisco,California,2,7675.0,2925.0,38.11,1647,1,High-Margin Buyers
621,Kristin Alvarez,Springfield,Illinois,2,6941.0,944.0,13.6,1707,2,Thin-Margin Buyers
622,Kevin Jackson,Buffalo,New York,2,6941.0,944.0,13.6,828,2,Thin-Margin Buyers
623,Mrs. Lauren Potter Dds,Columbus,Ohio,2,6941.0,944.0,13.6,353,2,Thin-Margin Buyers
624,Jason Brown,Chicago,Illinois,2,6941.0,944.0,13.6,757,2,Thin-Margin Buyers
625,Jamie Santos,Los Angeles,California,2,6941.0,944.0,13.6,1333,2,Thin-Margin Buyers
626,James Taylor,Tampa,Florida,1,8548.0,2305.0,26.97,867,1,High-Margin Buyers
627,Alicia Vincent,Cincinnati,Ohio,3,12432.0,2565.0,20.63,1535,0,High-Value Accounts
628,Kenneth Adams,Cleveland,Ohio,3,12432.0,2565.0,20.63,1065,0,High-Value Accounts
629,Shelby Browning,Chicago,Illinois,3,12432.0,2565.0,20.63,710,0,High-Value Accounts
630,Johnny Hill,San Diego,California,1,5193.0,2530.0,48.72,1233,1,High-Margin Buyers
631,Nicholas Tucker,Miami,Florida,1,5193.0,2530.0,48.72,76,1,High-Margin Buyers
632,Theresa Cline,Cleveland,Ohio,1,7493.0,96.0,1.28,1677,2,Thin-Margin Buyers
633,Christine Wheeler,Tampa,Florida,1,2062.0,848.0,41.13,376,1,High-Margin Buyers
634,Carlos Wells,San Diego,California,1,7163.0,1536.0,21.44,515,2,Thin-Margin Buyers
635,Randall Bell,New York City,New York,1,4026.0,163.0,4.05,596,2,Thin-Margin Buyers
636,Kendra Mckinney,Miami,Florida,2,9038.0,467.0,5.17,1204,2,Thin-Margin Buyers
637,Amanda Kim,Columbus,Ohio,1,3482.0,1554.0,44.63,1648,1,High-Margin Buyers
638,Megan Morgan,Cleveland,Ohio,1,4172.0,235.0,5.63,1382,2,Thin-Margin Buyers
639,Vincent Kramer,Orlando,Florida,1,4172.0,235.0,5.63,936,2,Thin-Margin Buyers
640,Raymond Bean,Springfield,Illinois,1,4172.0,235.0,5.63,333,2,Thin-Margin Buyers
641,Reginald Hebert,Cincinnati,Ohio,1,6265.0,155.0,2.47,935,2,Thin-Margin Buyers
642,Jeremy Vazquez,Cleveland,Ohio,1,6265.0,155.0,2.47,1464,2,Thin-Margin Buyers
643,Michael Stewart,Peoria,Illinois,1,2931.0,212.0,7.23,262,2,Thin-Margin Buyers
644,Kevin Johnson,Tampa,Florida,1,2931.0,212.0,7.23,463,2,Thin-Margin Buyers
645,Tara Hughes,Tampa,Florida,1,1146.0,188.0,16.4,108,2,Thin-Margin Buyers
646,Sandra Perkins,Tampa,Florida,1,9215.0,767.0,8.32,1160,2,Thin-Margin Buyers
647,Heather Bell,San Francisco,California,1,9215.0,767.0,8.32,1230,2,Thin-Margin Buyers
648,Nancy Boyd,Cincinnati,Ohio,2,10635.0,1563.0,14.7,504,2,Thin-Margin Buyers
649,Raymond Reyes,San Diego,California,2,10635.0,1563.0,14.7,14,2,Thin-Margin Buyers
650,Cassandra Jordan,Peoria,Illinois,1,5338.0,1354.0,25.37,226,1,High-Margin Buyers
651,Evelyn Harris,Buffalo,New York,1,5338.0,1354.0,25.37,647,2,Thin-Margin Buyers
652,Shannon Maynard,Orlando,Florida,1,5338.0,1354.0,25.37,145,1,High-Margin Buyers
653,Marie James,Buffalo,New York,1,5338.0,1354.0,25.37,1531,2,Thin-Margin Buyers
654,Maria Carroll,Cleveland,Ohio,1,3095.0,941.0,30.4,1061,1,High-Margin Buyers
655,Jessica Sloan,Austin,Texas,1,3095.0,941.0,30.4,947,1,High-Margin Buyers
656,Scott Craig,Peoria,Illinois,1,6017.0,2230.0,37.06,589,1,High-Margin Buyers
657,Kaitlin Brown,Dallas,Texas,2,7984.0,1206.0,15.11,1785,2,Thin-Margin Buyers
658,William Beck,Tampa,Florida,1,1992.0,355.0,17.82,91,2,Thin-Margin Buyers
659,Eric Mason,Orlando,Florida,1,5346.0,1246.0,23.31,964,2,Thin-Margin Buyers
660,Lisa Lowe,Miami,Florida,1,5346.0,1246.0,23.31,1043,2,Thin-Margin Buyers
661,Roy Miller,San Francisco,California,2,14527.0,2340.0,16.11,947,0,High-Value Accounts
662,Christopher Espinoza,Columbus,Ohio,2,14527.0,2340.0,16.11,946,0,High-Value Accounts
663,Claire Cole,Houston,Texas,1,670.0,85.0,12.69,572,2,Thin-Margin Buyers
664,Eric Nunez,San Diego,California,1,4057.0,1012.0,24.94,915,2,Thin-Margin Buyers
665,David Bell,Los Angeles,California,1,8178.0,2462.0,30.11,573,1,High-Margin Buyers
666,Patrick Hensley Md,Cincinnati,Ohio,1,8752.0,1686.0,19.26,1539,2,Thin-Margin Buyers
667,John Cox,Peoria,Illinois,1,8752.0,1686.0,19.26,558,2,Thin-Margin Buyers
668,Michelle Sullivan,Chicago,Illinois,1,8752.0,1686.0,19.26,1162,2,Thin-Margin Buyers
669,Angela Todd,New York City,New York,1,8974.0,4441.0,49.49,649,1,High-Margin Buyers
670,Luke Saunders,Dallas,Texas,2,9941.0,3454.0,34.74,1444,1,High-Margin Buyers
671,Dr. Jennifer Benton Dvm,Springfield,Illinois,2,9941.0,3454.0,34.74,291,1,High-Margin Buyers
672,Keith Smith,Miami,Florida,1,5427.0,728.0,13.41,737,2,Thin-Margin Buyers
673,Danielle Mitchell,Peoria,Illinois,1,2695.0,914.0,33.91,961,1,High-Margin Buyers
674,Jesus Hernandez,Los Angeles,California,1,2695.0,914.0,33.91,1367,1,High-Margin Buyers
675,Jason Norman,Miami,Florida,1,2386.0,999.0,41.87,396,1,High-Margin Buyers
676,Laura Poole,Rochester,New York,1,2284.0,149.0,6.52,1317,2,Thin-Margin Buyers
677,Sarah Wagner,Houston,Texas,2,14990.0,3967.0,26.46,1049,0,High-Value Accounts
678,Bryan Baird,Peoria,Illinois,1,7122.0,1982.0,27.83,369,1,High-Margin Buyers
679,Amy Thompson,Cincinnati,Ohio,1,9775.0,4507.0,46.11,1713,1,High-Margin Buyers
680,Ashley Wright,Cleveland,Ohio,1,3309.0,177.0,5.35,1549,2,Thin-Margin Buyers
681,Michelle Lynch,Springfield,Illinois,1,4163.0,897.0,21.55,928,2,Thin-Margin Buyers
682,Ryan Hale,Cleveland,Ohio,1,4163.0,897.0,21.55,16,2,Thin-Margin Buyers
683,Marie Jefferson,Orlando,Florida,1,4163.0,897.0,21.55,1379,2,Thin-Margin Buyers
684,Vanessa Smith,Houston,Texas,1,5518.0,867.0,15.71,814,2,Thin-Margin Buyers
685,Ryan Foster,Columbus,Ohio,1,7566.0,606.0,8.01,49,2,Thin-Margin Buyers
686,David Lara,San Diego,California,1,7566.0,606.0,8.01,29,2,Thin-Margin Buyers
687,Jonathan Young,Springfield,Illinois,1,762.0,92.0,12.07,799,2,Thin-Margin Buyers
688,Debra Townsend,Cincinnati,Ohio,1,3316.0,126.0,3.8,1616,2,Thin-Margin Buyers
689,John Thomas,San Francisco,California,1,5994.0,2826.0,47.15,661,1,High-Margin Buyers
690,Bryan Anderson,Los Angeles,California,1,5994.0,2826.0,47.15,368,1,High-Margin Buyers
691,Sarah Miller,New York City,New York,1,5994.0,2826.0,47.15,363,1,High-Margin Buyers
692,Robert Hill,Columbus,Ohio,1,3854.0,245.0,6.36,1033,2,Thin-Margin Buyers
693,Joshua Rojas,Miami,Florida,1,7019.0,2677.0,38.14,1545,1,High-Margin Buyers
694,Angelica Lewis,New York City,New York,1,5954.0,2640.0,44.34,1299,1,High-Margin Buyers
695,Jessica Russell,Dallas,Texas,1,5954.0,2640.0,44.34,875,1,High-Margin Buyers
696,Mary Johnson,Rochester,New York,1,9752.0,3618.0,37.1,388,1,High-Margin Buyers
697,Joseph Knight,Peoria,Illinois,1,9752.0,3618.0,37.1,866,1,High-Margin Buyers
698,Jessica Greene,New York City,New York,1,5335.0,322.0,6.04,1035,2,Thin-Margin Buyers
699,Vincent Perez,Rochester,New York,1,1454.0,80.0,5.5,967,2,Thin-Margin Buyers
700,Dennis Rivera,San Francisco,California,1,6724.0,1539.0,22.89,1188,2,Thin-Margin Buyers
701,Nancy Keller,Dallas,Texas,1,6724.0,1539.0,22.89,1381,2,Thin-Margin Buyers
702,Michelle Anderson,Cleveland,Ohio,1,9874.0,3895.0,39.45,19,1,High-Margin Buyers
703,Anthony May,Tampa,Florida,1,4918.0,1485.0,30.2,772,1,High-Margin Buyers
704,Michelle Guerra,New York City,New York,1,3189.0,1180.0,37.0,1170,1,High-Margin Buyers
705,Meghan Ballard,New York City,New York,1,2684.0,713.0,26.56,273,1,High-Margin Buyers
706,Brian Wheeler,Buffalo,New York,1,2684.0,713.0,26.56,1014,2,Thin-Margin Buyers
707,William Rosario,Dallas,Texas,1,2684.0,713.0,26.56,1769,2,Thin-Margin Buyers
708,Jessica Hunt,Springfield,Illinois,1,7626.0,229.0,3.0,398,2,Thin-Margin Buyers
709,Tony Chavez,Columbus,Ohio,1,7626.0,229.0,3.0,1571,2,Thin-Margin Buyers
710,Mary Crawford,Cincinnati,Ohio,1,6669.0,3063.0,45.93,581,1,High-Margin Buyers
711,Roger Morrison,Cincinnati,Ohio,1,6123.0,1686.0,27.54,1044,1,High-Margin Buyers
712,Bethany Harrison,Los Angeles,California,1,3265.0,1390.0,42.57,423,1,High-Margin Buyers
713,Lisa Mcintyre,Orlando,Florida,1,8104.0,1039.0,12.82,1207,2,Thin-Margin Buyers
714,Carolyn Gonzalez,Miami,Florida,1,8104.0,1039.0,12.82,1256,2,Thin-Margin Buyers
715,Christina Oconnell,San Francisco,California,1,8104.0,1039.0,12.82,47,2,Thin-Margin Buyers
716,James Garcia,Buffalo,New York,1,847.0,355.0,41.91,1027,1,High-Margin Buyers
717,Emily Frederick,Austin,Texas,1,847.0,355.0,41.91,473,1,High-Margin Buyers
718,Shawn Wise,San Francisco,California,1,847.0,355.0,41.91,787,1,High-Margin Buyers
719,Carrie Alvarez,Peoria,Illinois,2,10950.0,3876.0,35.4,1286,1,High-Margin Buyers
720,Matthew James,Peoria,Illinois,1,9498.0,256.0,2.7,1482,2,Thin-Margin Buyers
721,Jerry Alvarado,New York City,New York,1,9498.0,256.0,2.7,1256,2,Thin-Margin Buyers
722,Paul Zimmerman,Rochester,New York,1,5461.0,1214.0,22.23,1742,2,Thin-Margin Buyers
723,Carl Ryan,Dallas,Texas,1,3084.0,611.0,19.81,298,2,Thin-Margin Buyers
724,Kelly Roberts,Buffalo,New York,1,6087.0,3043.0,49.99,1683,1,High-Margin Buyers
725,Jack Woods,Peoria,Illinois,1,611.0,300.0,49.1,1612,1,High-Margin Buyers
726,Albert Alexander Jr.,Cleveland,Ohio,1,9909.0,2999.0,30.27,1400,1,High-Margin Buyers
727,Teresa Perez,Austin,Texas,1,9909.0,2999.0,30.27,1157,1,High-Margin Buyers
728,Amanda Williams,Columbus,Ohio,1,6485.0,3178.0,49.01,606,1,High-Margin Buyers
729,Kristen Lawson,Springfield,Illinois,1,7259.0,1969.0,27.12,828,1,High-Margin Buyers
730,Jacob Stewart,Miami,Florida,1,3333.0,700.0,21.0,698,2,Thin-Margin Buyers
731,Daniel Brooks,Peoria,Illinois,1,7786.0,1202.0,15.44,1726,2,Thin-Margin Buyers
732,Aaron Dunn,Springfield,Illinois,1,7644.0,2428.0,31.76,1150,1,High-Margin Buyers
733,Jacob Martinez,Los Angeles,California,1,1476.0,247.0,16.73,483,2,Thin-Margin Buyers
734,Raymond Burgess,San Diego,California,1,1476.0,247.0,16.73,1151,2,Thin-Margin Buyers
735,Jennifer Cooke,San Francisco,California,2,13282.0,1789.0,13.47,1636,0,High-Value Accounts
736,Tyrone White,San Diego,California,1,1314.0,457.0,34.78,1373,1,High-Margin Buyers
737,Charles Williams,Dallas,Texas,1,5951.0,936.0,15.73,220,2,Thin-Margin Buyers
738,Amy Page,Columbus,Ohio,1,5951.0,936.0,15.73,963,2,Thin-Margin Buyers
739,Scott Gibbs,Los Angeles,California,2,5691.0,802.0,14.09,427,2,Thin-Margin Buyers
740,Angela Roberts,Cleveland,Ohio,1,5557.0,2114.0,38.04,1387,1,High-Margin Buyers
741,Kyle Hernandez,Dallas,Texas,1,3436.0,933.0,27.15,1371,2,Thin-Margin Buyers
742,Cynthia Ferguson,Austin,Texas,1,9840.0,3870.0,39.33,690,1,High-Margin Buyers
743,Brandi Garcia,San Francisco,California,1,7620.0,125.0,1.64,1349,2,Thin-Margin Buyers
744,Matthew Blake,San Francisco,California,1,7620.0,125.0,1.64,154,2,Thin-Margin Buyers
745,Lauren Howell,Buffalo,New York,1,4314.0,1591.0,36.88,1258,1,High-Margin Buyers
746,Joseph Wilson,Cincinnati,Ohio,1,8851.0,999.0,11.29,402,2,Thin-Margin Buyers
747,Tanner Vance,Houston,Texas,1,544.0,272.0,50.0,1471,1,High-Margin Buyers
748,Michael Nash,Buffalo,New York,1,544.0,272.0,50.0,629,1,High-Margin Buyers
749,Brent Thomas,Peoria,Illinois,1,537.0,142.0,26.44,1321,2,Thin-Margin Buyers
750,Harold Mitchell,Austin,Texas,1,5944.0,2661.0,44.77,1094,1,High-Margin Buyers
751,Ashley Palmer,Miami,Florida,1,2258.0,135.0,5.98,402,2,Thin-Margin Buyers
752,Stephen Hogan,San Diego,California,1,2258.0,135.0,5.98,939,2,Thin-Margin Buyers
753,George Ashley,Houston,Texas,1,9609.0,4339.0,45.16,177,1,High-Margin Buyers
754,Sara Bailey,Cincinnati,Ohio,1,9609.0,4339.0,45.16,1805,1,High-Margin Buyers
755,Tanya Thomas Md,Dallas,Texas,1,9952.0,3301.0,33.17,736,1,High-Margin Buyers
756,Maria Galvan,Columbus,Ohio,1,9873.0,4585.0,46.44,1678,1,High-Margin Buyers
757,Duane Kelly,New York City,New York,1,3560.0,1335.0,37.5,1781,1,High-Margin Buyers
758,Frank Reynolds,Springfield,Illinois,1,3560.0,1335.0,37.5,730,1,High-Margin Buyers
759,Aaron Kim,Buffalo,New York,2,15458.0,3450.0,22.32,1776,0,High-Value Accounts
760,David Allen,Tampa,Florida,1,4521.0,1778.0,39.33,151,1,High-Margin Buyers
761,Monica Lee,San Diego,California,1,7091.0,2317.0,32.68,1010,1,High-Margin Buyers
762,Kimberly Fuller,Cleveland,Ohio,1,2101.0,287.0,13.66,1715,2,Thin-Margin Buyers
763,Erica Scott,Chicago,Illinois,1,2101.0,287.0,13.66,706,2,Thin-Margin Buyers
764,Melissa Mitchell,Chicago,Illinois,1,8644.0,1968.0,22.77,477,2,Thin-Margin Buyers
765,Joshua Murray,Dallas,Texas,1,6672.0,3319.0,49.75,472,1,High-Margin Buyers
766,John Jones,San Diego,California,1,6672.0,3319.0,49.75,299,1,High-Margin Buyers
767,Cheryl Johnson,Cincinnati,Ohio,1,4699.0,103.0,2.19,298,2,Thin-Margin Buyers
768,Lisa Farmer,Houston,Texas,1,4897.0,1001.0,20.44,1194,2,Thin-Margin Buyers
769,Christopher Walker,Cincinnati,Ohio,1,4897.0,1001.0,20.44,68,2,Thin-Margin Buyers
770,Elizabeth Coffey,Buffalo,New York,1,5460.0,2088.0,38.24,976,1,High-Margin Buyers
771,Joseph Clark,Cincinnati,Ohio,1,5460.0,2088.0,38.24,1791,1,High-Margin Buyers
772,Jamie Brewer,Springfield,Illinois,1,9272.0,1771.0,19.1,121,2,Thin-Margin Buyers
773,Lauren Boyer,Dallas,Texas,1,9272.0,1771.0,19.1,1792,2,Thin-Margin Buyers
774,Howard Esparza,Houston,Texas,1,7870.0,1057.0,13.43,514,2,Thin-Margin Buyers
775,James Hickman,Cleveland,Ohio,1,7870.0,1057.0,13.43,1455,2,Thin-Margin Buyers
776,Jennifer Hernandez,Cleveland,Ohio,1,7992.0,893.0,11.17,183,2,Thin-Margin Buyers
777,Shannon Warren,New York City,New York,1,7992.0,893.0,11.17,681,2,Thin-Margin Buyers
778,Ashley Aguilar,Chicago,Illinois,1,7992.0,893.0,11.17,654,2,Thin-Margin Buyers
779,Daniel Price,New York City,New York,1,6499.0,2189.0,33.68,273,1,High-Margin Buyers
780,James Perez,Orlando,Florida,1,6499.0,2189.0,33.68,1442,1,High-Margin Buyers
781,Jerry Smith,San Diego,California,1,8848.0,2090.0,23.62,60,2,Thin-Margin Buyers
782,Andre Fernandez,Orlando,Florida,1,8044.0,3634.0,45.18,1542,1,High-Margin Buyers
783,Anthony West,San Diego,California,1,8044.0,3634.0,45.18,890,1,High-Margin Buyers
784,Amber Flowers,Tampa,Florida,1,7417.0,1334.0,17.99,1257,2,Thin-Margin Buyers
785,Patricia Davis,Chicago,Illinois,1,3451.0,658.0,19.07,77,2,Thin-Margin Buyers
786,Jasmine Gibbs,Austin,Texas,1,8531.0,2555.0,29.95,1036,1,High-Margin Buyers
787,Nicole Dudley,New York City,New York,1,6646.0,848.0,12.76,574,2,Thin-Margin Buyers
788,Lori Colon,Buffalo,New York,1,6646.0,848.0,12.76,610,2,Thin-Margin Buyers
789,William Carr,Dallas,Texas,1,2553.0,907.0,35.53,632,1,High-Margin Buyers
790,Jeffrey Dixon,New York City,New York,1,8490.0,3485.0,41.05,725,1,High-Margin Buyers
791,Robert Sexton,Los Angeles,California,1,2689.0,1330.0,49.46,1553,1,High-Margin Buyers
792,Brooke Gonzalez,Miami,Florida,1,2689.0,1330.0,49.46,290,1,High-Margin Buyers
793,Victoria Bryant Md,San Francisco,California,1,815.0,54.0,6.63,1390,2,Thin-Margin Buyers
794,Nancy Kennedy,Dallas,Texas,1,5024.0,379.0,7.54,347,2,Thin-Margin Buyers
795,Andrew Barry,Peoria,Illinois,1,5024.0,379.0,7.54,833,2,Thin-Margin Buyers
796,Carlos Wheeler,Cleveland,Ohio,1,8962.0,2444.0,27.27,1342,2,Thin-Margin Buyers
797,Isabella Roach,Peoria,Illinois,1,8962.0,2444.0,27.27,1819,2,Thin-Margin Buyers
798,Samantha Williams,Orlando,Florida,1,1961.0,59.0,3.01,1679,2,Thin-Margin Buyers
799,Samuel Little Md,Chicago,Illinois,1,526.0,83.0,15.78,1121,2,Thin-Margin Buyers
800,Paul Taylor,San Francisco,California,1,6093.0,3042.0,49.93,1370,1,High-Margin Buyers
801,Susan Baker,San Diego,California,1,6093.0,3042.0,49.93,1475,1,High-Margin Buyers
802,Mark Fry,Austin,Texas,1,7699.0,246.0,3.2,539,2,Thin-Margin Buyers
803,Megan Mclean,New York City,New York,1,8825.0,3594.0,40.73,227,1,High-Margin Buyers
804,Caitlin Hunt,Rochester,New York,1,2082.0,642.0,30.84,1747,1,High-Margin Buyers
805,Jenna Holland,Austin,Texas,1,2082.0,642.0,30.84,821,1,High-Margin Buyers
806,Stephanie Oconnell,Buffalo,New York,1,2082.0,642.0,30.84,1681,1,High-Margin Buyers
807,Andrea Hill,Chicago,Illinois,1,914.0,163.0,17.83,140,2,Thin-Margin Buyers
